date,plan_kwh,emg_kwh,total_kwh,cost_plan,cost_emg,cost_total,charge_kwh,dischg_kwh,dump_kwh,E0,E144,E_min,E_max,emg_segments,emg_events,load_kwh,pv_kwh,params,rule
2025-09-14,63141.887771,81.27316,63223.160931,39854.967215,483.336768,40338.303983,19294.877605,16828.797253,657.755829,2766.456447,1433.182677,1200.0,10800.0,4,3,121237.695667,61138.370917,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-15,63655.51208,287.331198,63942.843278,39437.905648,1820.442363,41258.348011,21690.130346,17510.881753,4696.564052,1433.182677,1497.764708,1200.0,10800.0,7,3,120760.029883,65692.99925,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-16,62783.124498,453.157929,63236.282426,39243.467133,2369.604886,41613.072019,20737.911089,17065.696219,72.297574,1497.764708,1200.0,1200.0,10611.602439,13,7,121843.357467,62351.587483,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-17,64131.461017,554.649674,64686.110691,39768.340823,3104.885809,42873.226632,21475.397404,17395.071897,645.666784,1200.0,1200.0,1200.0,10750.213815,13,6,120924.795,60964.6766,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-18,63835.862108,294.447593,64130.309701,39664.805179,1674.149201,41338.954381,21609.52405,17442.607789,1007.342323,1200.0,1267.896324,1200.0,10800.0,8,2,120804.116367,61848.06525,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-19,31936.671259,272.843864,32209.515123,17527.96423,1425.009877,18952.974107,15413.321581,12289.706207,12984.547434,1267.896324,1484.656627,1220.387951,10800.0,11,4,75287.126467,59185.77415,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-20,31627.595595,649.749227,32277.344822,17393.064443,2773.401426,20166.465869,15213.347587,12216.797992,13635.361493,1484.656627,1602.449465,1200.0,10800.0,17,3,75330.727633,59685.2939,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-21,66180.880348,207.758714,66388.639061,41120.08846,1295.491418,42415.579878,19657.513731,16070.575911,4514.213758,1602.449465,1438.016366,1200.0,10800.0,4,3,120862.282983,62574.7955,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-22,64936.203692,1073.271923,66009.475615,40193.959786,6055.909425,46249.869211,20721.244246,16965.532193,1639.743679,1438.016366,1236.544862,1200.0,10800.0,16,3,121218.041733,60604.02185,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-23,66102.008426,1253.458488,67355.466914,40900.131493,7777.514841,48677.646334,21615.486206,17331.642186,955.007309,1236.544862,1433.102241,1200.0,10800.0,19,3,121182.281333,59065.66575,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-24,66074.028544,959.961988,67033.990532,40849.29197,4924.192273,45773.484243,21350.50417,17415.45977,2035.721033,1433.102241,1298.045138,1200.0,10800.0,19,4,121014.193417,59950.968317,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-25,66153.352771,794.097144,66947.449915,41126.308258,3680.631549,44806.939807,21149.524831,17219.355738,2681.831921,1298.045138,1200.0,1200.0,10800.0,21,6,120546.34715,60210.89825,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-26,32332.807103,51.69367,32384.500774,17601.244767,110.290226,17711.534993,15357.151333,12435.732351,11768.838292,1200.0,1203.955809,1200.0,10800.0,2,1,74194.353717,56500.110217,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-27,32237.587923,1447.103634,33684.691557,17605.867,7068.871768,24674.738768,15517.658524,12572.863633,12938.594415,1203.955809,1200.0,1200.0,10800.0,30,5,75945.77175,58144.4695,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-28,67831.364368,724.523463,68555.887832,42074.023053,3106.031717,45180.05477,22063.960516,17871.808018,876.106167,1200.0,1200.0,1200.0,10800.0,20,5,120389.619583,56901.990417,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-29,68756.146495,468.853195,69224.99969,42585.712956,2767.904686,45353.617642,21858.695436,17705.543303,2311.955957,1200.0,1200.0,1200.0,10800.0,7,4,121111.4148,58351.5232,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-09-30,69300.89938,1133.502444,70434.401824,43232.308128,6733.832095,49966.140223,21939.93957,17771.351052,843.638539,1200.0,1200.0,1200.0,10733.358343,21,3,120916.455067,55494.2803,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-01,70085.917981,0.0,70085.917981,43422.862498,0.0,43422.862498,19566.49233,14256.330283,15114.234401,1200.0,2969.476115,1200.0,10800.0,0,0,117218.454717,67556.933183,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-02,65661.58219,0.0,65661.58219,41238.070802,0.0,41238.070802,19556.481969,15538.806759,9913.123864,2969.476115,3304.969044,2157.42786,10800.0,0,0,117231.709783,65500.926667,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-03,30075.303796,0.0,30075.303796,16521.365134,0.0,16521.365134,13981.582458,11296.076214,19572.643852,3304.969044,3337.197463,1884.59211,10800.0,0,0,71524.191133,63707.037433,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-04,30967.210526,0.0,30967.210526,17227.152886,0.0,17227.152886,14195.445066,11569.426017,15245.209043,3337.197463,3258.180226,1402.897326,10800.0,0,0,72397.414833,59301.4324,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-05,63567.491132,0.0,63567.491132,39957.415588,0.0,39957.415588,19060.224121,15700.78994,5472.095884,3258.180226,2967.059779,2125.303726,10800.0,0,0,117604.4209,62868.459833,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-06,63859.155145,0.0,63859.155145,40244.260257,0.0,40244.260257,19655.848902,16070.608762,2540.805755,2967.059779,2801.091833,1972.834391,10800.0,0,0,117896.136133,60163.026883,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-07,63972.090035,52.180213,64024.270248,40281.491267,258.981873,40540.47314,20822.221563,16595.662624,2026.148309,2801.091833,3101.466102,1200.0,10800.0,4,1,117357.178633,59585.615633,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-08,61150.157304,186.500773,61336.658077,37636.841721,1068.166011,38705.007732,19172.919608,16944.016994,2629.259796,3101.466102,1530.408201,1266.407955,10800.0,3,1,117391.06235,60912.566683,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-09,63275.070748,0.0,63275.070748,38696.628371,0.0,38696.628371,20962.817351,17022.472685,3574.7444,1530.408201,1483.085277,1225.673994,10800.0,0,0,117432.989733,61673.00805,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-10,30538.610263,101.599569,30640.209832,15799.253544,308.545286,16107.798829,15753.270977,12986.882152,18530.21009,1483.085277,1231.160099,1200.0,10800.0,5,4,72371.530117,63027.9192,"α=0.70, ρ=0.9, λ=0.00",greedy
2025-10-11,32521.348003,0.0,32521.348003,16966.182501,0.0,16966.182501,16429.083782,12729.506835,14715.457472,1231.160099,1873.43902,1231.160099,10800.0,0,0,71790.96475,57684.651167,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-12,64953.965608,20.929933,64974.895541,40017.74628,98.035808,40115.782088,20047.607238,16574.520303,2986.852622,1873.43902,1500.151865,1330.010802,10800.0,1,1,117709.384183,59194.4282,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-13,66214.258252,0.0,66214.258252,40786.893407,0.0,40786.893407,20778.907102,16533.788876,4941.744727,1500.151865,1830.291727,1443.339722,10800.0,0,0,117677.753833,60650.358533,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-14,65293.960841,155.955779,65449.91662,40223.091735,783.73939,41006.831125,21273.451339,17615.238914,1017.874912,1830.291727,1403.910249,1200.0,10800.0,6,1,118032.229183,57258.3999,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-15,65643.22377,524.156548,66167.380318,40194.986923,3215.314433,43410.301356,20848.40337,16923.92039,322.873688,1403.910249,1363.117294,1200.0,10800.0,12,2,117342.480767,55422.457117,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-16,66833.048644,1440.466843,68273.515487,41028.657651,9662.394569,50691.05222,21500.007437,17372.618466,1179.653567,1363.117294,1410.21458,1200.0,10800.0,13,2,117733.276333,54766.803383,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-17,32192.286063,50.238536,32242.524599,16747.304511,158.323941,16905.628453,15787.277022,12910.161085,13361.209346,1410.21458,1274.140471,1200.0,10800.0,2,1,71943.172533,55938.973217,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-18,32576.39491,0.0,32576.39491,17020.635121,0.0,17020.635121,16122.058266,12775.583708,13153.327085,1274.140471,1588.899901,1274.140471,10800.0,0,0,71656.70145,55580.108183,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-19,69110.891264,904.443105,70015.334369,42371.615036,6057.779019,48429.394055,21721.417246,17739.785545,2147.980134,1588.899901,1427.302596,1200.0,10800.0,9,2,117991.247383,54105.52485,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-20,70328.007184,548.541634,70876.548818,43282.925114,2664.635505,45947.56062,21782.712773,17838.642205,2491.695883,1427.302596,1211.030531,1200.0,10800.0,7,1,117903.31865,53462.536283,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-21,71601.904579,0.0,71601.904579,43971.77093,0.0,43971.77093,22526.722915,18020.553069,633.153383,1211.030531,1462.244412,1211.030531,10800.0,0,0,117800.848983,51338.267633,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-22,71592.4952,958.168148,72550.663348,43861.228035,5021.358348,48882.586383,21670.509169,17776.274433,3101.531913,1462.244412,1214.286627,1200.0,10800.0,11,2,117671.986533,52117.089833,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-23,72809.703614,0.0,72809.703614,44760.612339,0.0,44760.612339,22225.977519,17924.198364,5128.427425,1214.286627,1301.890434,1214.286627,10800.0,0,0,117212.015517,53832.518483,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-24,32758.811088,397.790077,33156.601165,17029.846178,2394.468888,19424.315066,16926.484795,13667.99694,11478.062593,1301.890434,1349.063483,1218.925439,10800.0,7,1,72135.518533,53715.467817,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-25,33067.597043,316.734559,33384.331602,17181.667596,1752.853604,18934.5212,16397.262631,13322.177191,10910.813429,1349.063483,1304.180749,1200.0,10800.0,8,5,72042.787,52644.354267,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-26,73223.146059,0.0,73223.146059,45159.50807,0.0,45159.50807,21455.385723,17121.093755,4344.542074,1304.180749,1590.590394,1304.180749,10800.0,0,0,117422.34435,52878.032333,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-27,72865.338433,344.427738,73209.766171,44938.602062,2308.632089,47247.234151,21429.332808,17610.798272,5838.649968,1590.590394,1309.436286,1200.0,10800.0,4,2,117790.564317,54237.98265,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-28,72886.183127,9.579336,72895.762463,44845.007185,45.118727,44890.125912,22428.547051,18063.400188,2558.1939,1309.436286,1424.683979,1200.0,10800.0,3,2,117514.1448,51541.7231,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-29,72514.629799,1550.465737,74065.095536,44790.852634,9679.08558,54469.938214,22127.370956,18028.951527,654.419308,1424.683979,1307.149476,1200.0,10800.0,18,2,117721.614517,48409.357717,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-30,73841.230709,28.080522,73869.311231,45596.357176,121.937003,45718.294178,21836.267187,17760.60376,5005.830154,1307.149476,1225.785766,1200.0,10800.0,4,3,116916.070567,52128.252917,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-10-31,34245.589521,0.0,34245.589521,18072.280781,0.0,18072.280781,17446.729876,13833.823135,6728.390712,1225.785766,1556.92806,1225.785766,10800.0,0,0,71748.989033,47844.696967,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-01,33931.126105,0.0,33931.126105,17932.565083,0.0,17932.565083,17001.613394,13632.669827,8018.144105,1556.92806,1710.969196,1546.312715,10800.0,0,0,71974.209483,49430.17105,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-02,75478.957749,216.314807,75695.272556,46766.330432,1482.102296,48248.432728,22781.548537,18715.211278,2832.551363,1710.969196,1419.683682,1200.0,10800.0,4,1,117843.236317,49046.852383,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-03,76587.728545,0.0,76587.728545,47585.864691,0.0,47585.864691,21774.189464,17481.459853,2790.06865,1419.683682,1592.609919,1416.501315,10800.0,0,0,117808.915033,48303.98475,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-04,76903.759096,309.274091,77213.033187,47697.224942,1996.316073,49693.541015,21299.437671,17446.213015,5779.736498,1592.609919,1377.422695,1200.0,10800.0,6,3,117396.610733,49816.5387,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-05,77243.631999,0.0,77243.631999,48059.156459,0.0,48059.156459,22737.570297,18174.847164,3002.8888,1377.422695,1646.961335,1377.422695,10800.0,0,0,117764.407617,48086.38755,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-06,76515.597789,985.557102,77501.154891,47591.599551,4857.39399,52448.993541,22392.464197,18458.101761,2197.207906,1646.961335,1291.177155,1223.281821,10800.0,12,1,117713.094133,46343.509583,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-07,35004.309387,0.0,35004.309387,18602.403426,0.0,18602.403426,18366.069198,14671.122155,7990.900561,1291.177155,1519.392594,1232.747198,10800.0,0,0,72212.378667,48893.916883,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-08,34802.015002,0.0,34802.015002,18361.617197,0.0,18361.617197,17296.350708,13880.941409,7595.398603,1519.392594,1662.839999,1365.982846,10800.0,0,0,72034.866817,48243.659717,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-09,78146.619645,0.0,78146.619645,48851.961225,0.0,48851.961225,22337.099038,18177.159917,2639.863341,1662.839999,1569.384781,1324.579059,10800.0,0,0,117877.670167,46530.852983,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-10,78737.395804,230.456742,78967.852547,49164.999977,1449.866289,50614.866266,22889.231539,18634.46408,854.641988,1569.384781,1464.733077,1200.0,10800.0,5,3,118420.102767,44561.659667,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-11,79487.763841,0.0,79487.763841,49805.473899,0.0,49805.473899,22010.756444,17705.782931,3623.770661,1464.733077,1601.321732,1464.733077,10800.0,0,0,117957.86745,46398.847783,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-12,79839.269667,6.758119,79846.027786,50054.226082,47.144639,50101.370721,22129.228769,17976.547568,4737.358835,1601.321732,1543.685882,1200.0,10800.0,1,1,117416.713833,46460.726083,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-13,79674.944786,92.983368,79767.928154,50058.206056,648.651977,50706.858033,21635.294123,17413.819738,3150.582452,1543.685882,1666.761995,1200.0,10800.0,1,1,117780.107267,45384.23595,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-14,35839.710932,0.0,35839.710932,19154.867643,0.0,19154.867643,17616.972721,14056.234038,4680.516948,1666.761995,1903.999624,1527.072794,10800.0,0,0,71737.8931,44139.4378,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-15,35330.544754,0.0,35330.544754,18864.282754,0.0,18864.282754,17810.584244,14681.191943,3989.265536,1903.999624,1621.089951,1297.977545,10800.0,0,0,72466.976817,44255.0899,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-16,81429.025777,0.0,81429.025777,51302.346449,0.0,51302.346449,22925.12004,18633.402673,2702.764027,1621.089951,1549.91724,1398.828975,10800.0,0,0,118360.270233,43925.72585,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-17,82309.873009,0.0,82309.873009,51936.422784,0.0,51936.422784,21835.551262,17457.404837,5235.972251,1549.91724,1804.79689,1443.803881,10800.0,0,0,117269.71065,44573.956317,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-18,81519.72598,0.0,81519.72598,51452.141522,0.0,51452.141522,22059.615727,17966.318077,2535.876496,1804.79689,1695.875403,1383.443926,10800.0,0,0,117783.6865,42893.134667,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-19,81796.572614,1.385,81797.957614,51553.38378,6.301058,51559.684838,23326.871655,19157.389872,2260.164232,1695.875403,1404.071146,1244.423915,10800.0,1,1,118179.70135,42811.38975,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-20,82759.113625,0.0,82759.113625,52219.990772,0.0,52219.990772,22548.033558,18066.066218,3484.070252,1404.071146,1623.894439,1404.071146,10800.0,0,0,117846.457233,43053.3812,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-21,36374.010796,0.0,36374.010796,19533.007715,0.0,19533.007715,18224.083683,14549.402316,3834.945363,1623.894439,1859.56718,1623.894439,10800.0,0,0,71999.1771,43134.793033,"α=0.75, ρ=0.8, λ=0.00",greedy
2025-11-22,36398.890616,0.0,36398.890616,19464.703873,0.0,19464.703873,18105.352009,14836.999308,2910.708432,1859.56718,1668.829201,1465.81138,10800.0,0,0,72549.910133,42330.08065,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-23,83774.280132,0.0,83774.280132,52961.828813,0.0,52961.828813,23326.635731,18878.374827,4093.922944,1668.829201,1686.829329,1377.602514,10800.0,0,0,117782.6922,42550.595917,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-24,83356.054638,18.839667,83374.894304,52574.372631,88.244999,52662.61763,21580.725564,17878.464658,5510.689698,1686.829329,1244.521606,1201.438315,10800.0,1,1,117975.687817,43813.744117,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-25,84001.318884,0.0,84001.318884,52939.909983,0.0,52939.909983,23563.905637,18783.28905,3052.041831,1244.521606,1581.715512,1244.521606,10800.0,0,0,117682.392217,41513.73175,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-26,84116.050441,32.993167,84149.043608,53132.103389,154.539993,53286.643381,23861.054506,19031.816697,2562.138915,1581.715512,1910.201571,1476.51145,10800.0,1,1,117686.436733,40928.76985,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-27,83843.433309,0.0,83843.433309,53193.427282,0.0,53193.427282,22170.651506,18014.406919,3906.295988,1910.201571,1847.780239,1395.388256,10800.0,0,0,117198.14165,41417.248917,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-28,37382.639536,0.0,37382.639536,19970.738557,0.0,19970.738557,18759.162079,15302.443381,3004.682288,1847.780239,1728.311242,1232.85675,10800.0,0,0,72239.021283,41317.782733,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-29,38211.06486,82.7247,38293.78956,20395.968056,505.696089,20901.664144,18315.64174,15189.541801,238.239521,1728.311242,1335.120141,1200.0,10328.800047,1,1,72156.199883,37226.749783,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-11-30,86296.128627,6.062833,86302.19146,54593.896359,28.398311,54622.29467,25045.39121,20132.494066,1144.466199,1335.120141,1506.534379,1265.719247,10800.0,1,1,118008.834433,37764.006317,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-01,86933.430583,4572.068424,91505.499007,55022.492736,23976.577147,78999.069882,24519.851236,19985.770331,672.490369,1506.534379,1367.989012,1200.0,10200.0,20,4,125291.391633,38992.4639,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-02,87610.347598,5524.655417,93135.003016,55507.633661,29260.32374,84767.957401,23755.236549,19306.277401,48.233918,1367.989012,1296.282571,1200.0,9897.858895,24,4,125400.6236,36762.81365,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-03,88899.980606,2923.189932,91823.170538,56583.881309,15504.575099,72088.456408,23953.063609,19476.520823,183.879184,1296.282571,1213.461127,1200.0,9942.821807,20,5,124622.931133,37460.182567,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-04,89317.781031,3661.177054,92978.958085,56917.362183,18599.392561,75516.754744,24531.581574,19811.474155,1487.641915,1213.461127,1279.135483,1200.0,10800.0,19,3,125336.25095,38565.0422,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-05,43355.936965,2133.222747,45489.159712,22901.956004,10482.85276,33384.808764,20304.303289,16517.707599,390.936339,1279.135483,1200.0,1200.0,10415.049504,20,4,78868.071083,37556.4434,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-06,44081.946855,3366.016619,47447.963474,23149.834584,18996.071922,42145.906506,18937.329809,15208.67552,54.678368,1200.0,1345.068473,1200.0,9452.537057,24,3,79470.82115,35806.190333,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-07,91412.28278,1353.48096,92765.76374,58478.965749,6749.656703,65228.622452,24897.758272,20151.960511,367.284729,1345.068473,1361.983683,1200.0,10800.0,12,4,125067.462917,37414.781667,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-08,96949.435597,0.0,96949.435597,62272.175415,0.0,62272.175415,23791.312061,18840.052499,4150.964918,1361.983683,1840.772872,1354.518511,10800.0,0,0,124410.353933,36563.142817,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-09,96854.317864,40.349945,96894.667809,62311.603392,234.761649,62546.365041,24379.902402,19858.9998,4985.310941,1840.772872,1717.1297,1274.7927,10800.0,2,1,124694.681083,37306.226817,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-10,96447.322382,0.0,96447.322382,61852.081893,0.0,61852.081893,23909.496399,19498.243193,3648.450709,1717.1297,1570.9618,1367.360539,10800.0,0,0,124378.764517,35991.14605,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-11,97405.88472,0.0,97405.88472,62704.859393,0.0,62704.859393,23612.465701,18935.328519,6767.492838,1570.9618,1782.927022,1495.60712,10800.0,0,0,123787.798967,37826.544267,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-12,50182.777609,0.0,50182.777609,26429.305175,0.0,26429.305175,20429.448688,16493.297898,2532.213336,1782.927022,1843.544287,1496.481441,10800.0,0,0,78661.703683,34947.2902,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-13,51161.797746,0.0,51161.797746,26852.159026,0.0,26852.159026,20586.732178,16551.431037,3327.963222,1843.544287,1981.124317,1580.228087,10800.0,0,0,78840.15755,35041.624167,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-14,97739.367596,0.0,97739.367596,62968.4888,0.0,62968.4888,24019.712147,19651.784788,4592.718437,1981.124317,1763.548818,1430.772578,10800.0,0,0,124522.58585,35743.86405,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-15,99187.976682,0.0,99187.976682,63809.080146,0.0,63809.080146,24021.270309,19455.051761,5152.200167,1763.548818,1765.967918,1382.42791,10800.0,0,0,124305.225483,34835.667517,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-16,99734.409611,0.0,99734.409611,64390.748736,0.0,64390.748736,23866.843677,19333.301876,5782.776477,1765.967918,1764.680698,1495.82563,10800.0,0,0,124646.943383,35228.85205,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-17,99448.506864,0.0,99448.506864,63904.27596,0.0,63904.27596,23416.853091,18949.790052,6789.596758,1764.680698,1784.5262,1380.503147,10800.0,0,0,124466.55465,36274.707583,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-18,98948.95375,0.0,98948.95375,63801.572207,0.0,63801.572207,23884.297535,19347.149287,7045.538536,1784.5262,1783.56144,1479.79953,10800.0,0,0,124315.359267,36949.0923,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-19,52638.605773,0.0,52638.605773,27851.607111,0.0,27851.607111,19391.045166,15855.064158,6194.233465,1783.56144,1618.764136,1437.186348,10800.0,0,0,78593.325433,35684.934133,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-20,53119.940597,0.0,53119.940597,28079.301683,0.0,28079.301683,19985.502934,16061.707583,6339.792995,1618.764136,1759.375018,1530.438099,10800.0,0,0,78668.520117,35812.167867,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-21,99337.457391,0.0,99337.457391,64146.23669,0.0,64146.23669,23612.91742,19010.596217,5697.354322,1759.375018,1888.11601,1401.01235,10800.0,0,0,124376.440967,35338.6591,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-22,99424.76079,0.0,99424.76079,64030.517991,0.0,64030.517991,23607.629601,19430.175474,6309.87958,1888.11601,1545.89879,1203.642263,10800.0,0,0,124718.453817,35781.026733,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-23,100067.4292,0.0,100067.4292,64499.138864,0.0,64499.138864,23554.017207,18769.3069,8024.62636,1545.89879,1889.728831,1479.177091,10800.0,0,0,123956.654567,36698.562033,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-24,99133.911146,3.761064,99137.67221,63773.850599,26.237179,63800.087778,23677.354712,19396.61431,7002.372491,1889.728831,1647.554394,1200.0,10800.0,1,1,123954.371283,36099.811967,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-25,99158.005636,0.0,99158.005636,63874.492625,0.0,63874.492625,23347.124835,18828.174192,6826.60646,1647.554394,1739.773199,1296.894123,10800.0,0,0,123789.8579,35977.409367,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-26,52780.245062,0.0,52780.245062,27976.072968,0.0,27976.072968,20076.564462,15758.867859,5454.926027,1739.773199,2298.828037,1739.773199,10800.0,0,0,78270.30765,35262.685217,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-27,52407.84335,0.0,52407.84335,27745.462099,0.0,27745.462099,19107.382591,15688.246818,5649.898511,2298.828037,2064.087015,1510.41617,10800.0,0,0,78409.183933,35070.374867,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-28,99110.191865,0.0,99110.191865,64061.915107,0.0,64061.915107,22560.505656,18247.759375,7988.190834,2064.087015,2093.253911,1614.267257,10800.0,0,0,123511.26975,36702.015,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-29,98904.737584,0.0,98904.737584,63837.166515,0.0,63837.166515,22395.23816,18455.788317,7441.521474,2093.253911,1742.536793,1499.451657,10800.0,0,0,123677.306383,36153.540117,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-30,98232.478042,0.0,98232.478042,63162.763025,0.0,63162.763025,23333.395632,18792.398082,7467.077893,1742.536793,1862.150548,1501.364624,10800.0,0,0,123526.50905,37302.10645,"α=0.75, ρ=0.5, λ=0.00",greedy
2025-12-31,97209.360138,0.0,97209.360138,62475.778114,0.0,62475.778114,24095.589614,19789.615547,4256.963138,1862.150548,1559.719481,1333.763483,10800.0,0,0,123791.705083,35145.28215,"α=0.75, ρ=0.5, λ=0.00",greedy
