day,total,plan_adj,emg,gP,gA,up,dn,r,w,charge,discharge,E0,E144,Emin,Emax,nsub
276,17656.93741247,17656.93741247,0.0,32717.625119999997,31634.180159999996,0.0,1083.4449599999998,0.0,15503.50541390947,16492.64045609053,13457.948143333333,7792.785000370374,7682.8856960370385,1871.1035615185237,10800.0,33
277,40302.7995006432,40302.7995006432,0.0,68421.7921337,59572.656033,320.96187000000003,9170.097970699999,0.0,1210.3593681070024,19802.17343522633,16175.837837,7682.8856960370385,7531.688635518517,1920.3427331481532,10800.0,63
278,40100.32872829403,40100.32872829403,0.0,59898.6304837,62211.492573699994,2635.7654899999998,322.9033999999999,0.0,658.7860541975255,20241.175562469143,16421.578292966668,7531.688635518517,7502.5485384444455,1690.291902444445,10800.0,37
279,40765.23800232406,40765.23800232406,0.0,62824.074007699994,63252.175929000005,1688.6944493,1260.5925280000001,0.0,1729.879971604951,20204.22645506172,16453.493497666663,7502.5485384444455,7404.692906148148,1797.412182185188,10800.0,59
280,38480.54658705683,36792.7903893975,1687.7561976593265,57297.694362,59002.57542200001,1868.6793399999997,163.79827999999975,256.35107003333235,212.0487923868319,20084.194864279838,17515.812831299998,7404.692906148148,6018.454027000001,1200.0,10800.0,43
281,42691.530421039,40244.49004244687,2447.040378592131,69043.3970013,59768.3424253,702.18236,9977.236936000001,397.40491479999673,393.24197078189735,21466.953892551435,17454.43020656667,6018.454027000001,5944.901189666665,1200.0,10800.0,57
282,16587.319310561354,16563.7113504695,23.60796009185305,30619.514174000004,30686.725368,619.37173,552.1605359999996,5.699140899993832,18359.94066111111,16211.153592222223,13222.280661100005,5944.901189666665,5843.51646588889,1200.0,10800.0,28
283,18276.353061248657,16606.38394182807,1669.9691194205861,31591.852679999996,31651.9204044,382.75022540000003,322.68250100000023,243.09028559999803,14527.00725201646,16292.486914650204,13030.797059999999,5843.51646588889,6028.091289074074,1200.0,10800.0,29
284,42307.52484663135,40268.0770563295,2039.4477903018496,62621.068924,62369.904262,1581.1416279999999,1832.3062899999998,299.22866936666423,580.3292843621425,20244.80527897119,16670.957615299998,6028.091289074074,5725.129800925926,1200.0,10800.0,46
285,42487.33780810083,42058.4993263667,428.83848173412537,65431.332070000004,61525.42716200001,2513.86445,6419.769358,80.98497629999865,356.453273045277,20777.403233621393,16554.839668366665,5725.129800925926,6030.526413,1200.0,10800.0,55
286,42948.380665454155,42045.7718939952,902.6087714589556,67428.05077,65115.47706900001,1538.708919,3851.28262,131.37777886666035,565.9904100000011,21382.132230000003,17475.09707546667,6030.526413,5857.670891703704,1200.0,10669.813214296297,45
287,43170.55564630123,42666.4799225505,504.0757237507318,70728.93552999999,66271.84673,648.8583899999999,5105.947189999999,111.343289733333,252.40581333333387,21680.135396666665,17469.374840266668,5857.670891703704,5959.37625951852,1200.0,10696.540225444445,52
288,43910.69129080901,43604.96489804635,305.72639276265585,66851.543373,67405.966153,2028.6365700000001,1474.2137899999996,55.480251799998314,298.2791151851899,21647.586781481477,17450.892441866665,5959.37625951852,6052.323871888889,1200.0,10800.0,48
289,18003.252020168264,16391.51721086351,1611.7348093047567,30021.2767302,30816.176228000004,1004.8518577999998,209.95235999999937,304.3820453333344,12184.122067255148,16211.998637078186,13279.761747666664,6052.323871888889,5887.831814518518,1200.0,10800.0,32
290,17473.356830478,17473.356830478,0.0,32047.009220000004,31758.764756000004,678.69544,966.9399040000004,0.0,12358.789140123456,16141.635553209875,12818.253203999997,5887.831814518518,6172.800252407405,1451.6900144074089,10800.0,37
291,44654.84480037777,44189.43127609535,465.41352428241754,68344.02234699999,68078.595276,1824.240219,2089.6672899999994,84.95431536666914,273.87380666666763,21445.693413333334,17441.740161966663,6172.800252407405,6094.213033333334,1200.0,10577.587521259256,58
292,44744.55962752358,44328.880892238594,415.6787352849863,72767.39024,68968.514322,339.15529000000004,4138.031208,79.34477300000042,607.8312798600871,22266.294522139913,18267.049073666665,6094.213033333334,5837.156910296297,1200.0,10800.0,53
293,45222.53496629865,45222.53496629865,0.0,72228.142257,71550.9609,1313.034093,1990.2154499999995,0.0,570.5524013580296,22699.088331975305,18181.261183333332,5837.156910296297,6064.935094259266,1309.6694618888957,10800.0,48
294,45013.925827652565,43886.71931373735,1127.2065139152153,68549.657513,70039.13973,1570.393967,80.91174999999998,166.08440020000216,543.8137641975436,22355.787445802456,18249.273779799994,6064.935094259266,5908.172929037039,1200.0,10800.0,37
295,47010.23357368095,47010.23357368095,0.0,79821.702888,67977.749564,1046.8969140000002,12890.850237999999,0.0,372.50223349794055,22107.862576502062,17882.112279333334,5908.172929037039,5936.235604185185,1277.1563906666674,10800.0,68
296,18487.70323424141,17622.548679870997,865.1545543704121,31857.070071000002,32661.612997000004,840.1182359999999,35.575309999999945,166.18131336666318,11102.854145473251,16923.28600786008,13618.396559633336,5936.235604185185,6035.641278333334,1200.0,10800.0,32
297,18819.328586042815,16995.5133871235,1823.8151989193125,31767.943248,32185.149301,470.23259099999996,53.026537999999775,315.8965442666636,10020.189795111113,16538.356655555555,13455.933338733335,6035.641278333334,5969.125225296297,1200.0,10800.0,28
298,45681.218464038,45681.218464038,0.0,74015.19474,69274.91701,1635.9560900000001,6376.23382,0.0,230.9371271604988,22104.933532839503,17605.265666666663,5969.125225296297,6302.159108555557,1482.6544300370374,10800.0,59
299,45068.269452570334,44975.784184837,92.48526773333361,66689.8278,69307.48849,4161.46205,1543.80136,19.744933333333393,1883.0398394238666,21557.947677242802,17666.335759999998,6302.159108555557,6075.050062518518,1280.5555060740726,10800.0,55
300,45966.07646396195,45269.2184412076,696.8580227543464,66935.420303,70630.221464,3815.744161,120.94299999999998,105.53950983333519,662.7552379835463,21776.968845349787,17676.384809499996,6075.050062518518,6033.8944572222235,1200.0,10800.0,49
301,47553.04979779971,47327.54923666763,225.50056113207478,75380.9179633,74232.21269,1100.9517667,2249.6570400000005,48.7393360666684,640.2326062963,22823.6388137037,18495.17619393333,6033.8944572222235,6024.97361851852,1200.0,10800.0,50
302,45151.87986099174,44441.5778191405,710.3020418512475,66157.54205,69247.92783,3385.4689500000004,295.08317000000034,141.6521181999968,534.9032149794255,21959.68347835391,17892.824395133335,6024.97361851852,5907.772754444446,1200.0,10800.0,51
303,18245.4227934043,18245.4227934043,0.0,34425.368959,33792.523297,189.14505999999997,821.9907220000003,0.0,6409.058301567905,17384.836468765425,13905.663539999998,5907.772754444446,6103.388309666667,1303.7744412962961,10800.0,35
304,18149.0562774739,18149.0562774739,0.0,33116.533979,33642.147118,633.2651500000002,107.65201099999986,0.0,7494.382998395065,17169.7623632716,13566.036676999998,6103.388309666667,6482.800351055561,1508.675923555557,10800.0,34
305,49200.84533826369,47327.65602032783,1873.1893179358606,72236.87718420001,73656.88046,2923.05026,1503.0469842000002,271.65151253333244,1286.0881365226423,22086.662773477357,18240.602870799998,6482.800351055561,6093.460324074075,1200.0,10800.0,58
306,47654.8495657397,47654.8495657397,0.0,78128.614489,75055.221917,338.6797569999998,3412.0723289999996,0.0,920.1111833744933,22914.59276662551,18284.412316333328,6093.460324074075,6400.580129222219,1484.7553502222177,10800.0,54
307,47778.78865385735,46039.50738399145,1739.2812698659056,71571.56346599999,72014.5512681,1629.7883081,1186.800506,272.465807899996,1042.330814602055,21348.352530164615,17683.738302100002,6400.580129222219,5965.499292925925,1200.0,10800.0,60
308,48975.8455854403,48975.8455854403,0.0,80684.666015,75449.54141,359.6552299999995,5594.779834999999,0.0,799.2675833333279,23417.39296333334,18445.139203333332,5965.499292925925,6546.553845111113,1548.1055822592612,10800.0,63
309,48938.689378355164,48938.689378355164,0.0,74139.0867514,76682.226587,2549.9121056000004,6.772269999999935,0.0,1435.651398395073,22227.078091604926,18350.087452999996,6546.553845111113,6161.938068666671,1336.2374254444483,10800.0,64
310,18799.8126828929,18799.8126828929,0.0,33700.900612,34662.789808,961.8891959999997,0.0,0.0,7676.6516619341655,18323.515468065834,14655.839105333333,6161.938068666671,6368.836317333338,1412.4490259259317,10800.0,33
311,17980.83414665055,17980.83414665055,0.0,33787.79745300001,34115.77591900001,344.8359560000001,16.857489999999643,0.0,7250.305091111118,17223.913348888884,14149.649621,6368.836317333338,6148.525419111113,1208.061232111112,10800.0,29
312,49279.060005171705,49279.060005171705,0.0,77602.44833779999,76759.8727828,974.7207900000003,1817.296345,0.0,994.3291798782006,22735.57234958847,18316.845929999996,6148.525419111113,6258.489500407406,1404.481376925925,10800.0,58
313,52024.44262323329,50995.32279169695,1029.1198315363465,78200.39100999999,79378.871307,2777.248367,1598.7680699999999,174.51371246666375,1522.504409094643,22603.604527572024,18431.1670172,6258.489500407406,6122.65911166667,1200.0,10800.0,60
314,49864.86842386545,49855.883149698784,8.98527416666696,80298.9380457,77087.607246,426.0902689999998,3637.4210686999995,2.0516666666667334,860.0157527160627,23072.67708061727,18402.053587333332,6122.65911166667,6441.342276074074,1586.384000555554,10800.0,70
315,50461.18843294408,49785.268643397445,675.9197895466386,76839.636033,76290.938179,2231.498089,2780.1959429999997,96.89217166666265,1732.244867477376,21658.727061522626,17959.129328333336,6441.342276074074,5979.608488851853,1200.0,10800.0,61
316,51150.42529564738,50858.72030931565,291.70498633173213,75127.37388,77331.302597,3226.8625770000003,1022.9338599999996,42.47607923333317,552.2581697530899,21884.619903580242,17458.970713766663,5979.608488851853,6276.910053444446,1200.0,10800.0,48
317,18723.045744546802,18723.045744546802,0.0,34898.83782,35022.986741999994,231.86956199999995,107.72064000000063,0.0,4269.102366502063,17574.922930164605,14419.493854666665,6276.910053444446,6072.680852074077,1206.2249828148172,10800.0,34
318,19339.18919951237,19339.18919951237,0.0,36788.201491800006,36283.399179,237.66156720000004,742.46388,0.0,4513.768455131692,18506.89956386831,14949.155756666665,6072.680852074077,6118.717396592598,1277.196958185189,10800.0,18
319,51978.8906611345,51978.8906611345,0.0,77641.04446,79932.13986999998,2996.3933199999997,705.29791,0.0,1034.396658683142,22848.089107983527,18384.89028,6118.717396592598,6254.3417271111175,1384.9518946296348,10800.0,63
320,51340.16734126549,51340.16734126549,0.0,74813.24983,78770.02411,4484.738410000001,527.9641300000002,0.0,1881.537659465027,22253.06411386831,18060.33199666666,6254.3417271111175,6215.063877740739,1389.4759544074054,10800.0,46
321,50832.38061303769,50832.38061303769,0.0,78561.0323297,79925.916876,1604.6365463000002,239.75199999999984,0.0,435.08025654320886,24038.038822456794,19437.754036333332,6215.063877740739,6251.794333137037,1319.6171083592594,10800.0,51
322,53503.92933520783,53497.62827770783,6.301057500000476,77294.55371929999,80963.4076285,4843.706846200001,1174.8529370000006,1.3850000000001046,1548.550926739097,22379.125787460904,18331.195685699997,6251.794333137037,6025.0123355185215,1218.2406848888913,10800.0,65
323,51653.42938684683,51653.42938684683,0.0,77785.0089533,80158.87859070001,2786.4707774,412.6011399999996,0.0,907.7986404366311,23516.43485226337,19058.43093533333,6025.0123355185215,6013.769329962964,1245.861234629629,10800.0,60
324,19690.565665824248,19690.565665824248,0.0,35549.935563,36182.087419999996,856.8452970000001,224.69344000000007,0.0,3544.437659008233,18338.256957325102,14564.991262999998,6013.769329962964,6334.876965999999,1580.0701806666657,10800.0,35
325,20476.9954279079,20476.9954279079,0.0,38697.924243999994,38409.813264,319.2945599999999,607.4055399999997,0.0,4930.916573909466,18251.898246090535,14992.831039333332,6334.876965999999,6102.884232666668,1338.7736490000023,10800.0,36
326,52723.14483220925,52066.76885257676,656.3759796324849,78811.4797844,80121.4898454,2630.4314099999992,1320.4213490000002,138.62010249999747,780.5100779835427,22550.311252016458,18302.807665433334,6102.884232666668,6061.71139788889,1200.0,10800.0,64
327,51196.34072009678,50333.2957762913,863.044943805477,76891.189494,78707.873987,2003.859143,187.17465000000016,151.35372963333475,497.2249611522692,23119.7339855144,18919.674930033332,6061.71139788889,5847.610951481482,1200.0,10800.0,54
328,53992.927127075935,53861.45706204555,131.47006503038665,89014.923987,81342.62020800001,0.0,7672.303779,18.846052899998085,801.0773220576211,22862.589274609047,18470.86080243333,5847.610951481482,5900.76262925926,1200.0,10800.0,77
329,53350.51955026925,53350.51955026925,0.0,84326.608931,83154.05954300001,855.2460490000002,2027.7954370000002,0.0,1427.2841079547388,24093.281036378597,19124.172484666666,5900.76262925926,6335.6350234814845,1352.71915514815,10800.0,53
330,52435.2644476483,52435.2644476483,0.0,81050.60838800001,81262.609402,1537.7398640000001,1325.7388499999997,0.0,1324.5699089835466,22729.496635349788,18572.349875666667,6335.6350234814845,6156.237689000007,1230.7159077777842,10800.0,60
331,21302.793257782243,19838.922629502325,1463.870628279919,36727.307467499995,37048.992163999996,397.99592650000005,76.31122999999997,223.98416743333127,2663.272441481483,19077.502195185185,15389.036855233331,6156.237689000007,6227.059825518518,1200.0,10800.0,34
332,22172.0503656382,22172.0503656382,0.0,45770.970942,39655.602472,0.0,6115.36847,0.0,1513.4044588065822,18311.95074119342,15099.202827999998,6227.059825518518,5930.923461481481,1310.1787209259264,10800.0,39
333,55131.595118969526,55016.279385742855,115.31573322667059,84239.939551,85939.071504,2050.861291,351.7293380000001,16.53035166666723,816.0282820987754,25233.730584567893,20338.98512766666,5930.923461481481,6042.4086235185205,1200.0,10800.0,66
334,68838.83009498306,64923.211214143346,3915.618880839719,87782.454113,94660.618348,6885.123515000001,6.959280000000035,814.9190734999938,2546.2014981069988,26413.385238559673,19782.977048500004,6042.4086235185205,7833.369728777778,1200.0,10800.0,80
335,69018.01102702897,65769.2811958169,3248.7298312120674,88935.18168,95117.133297,6899.6861069999995,717.7344899999998,656.2709655666702,2746.6422032921873,24420.417983374482,20031.465874099995,7833.369728777778,7554.56160925926,1200.0,10800.0,74
336,67704.52137388899,67645.21690802948,59.304465859500134,79440.4954082,94289.41462422001,14848.91921602,0.0,13.03538100000003,2687.8903583374495,24259.480861662556,19807.66978144666,7554.56160925926,7379.572405370371,1581.1264165777795,10800.0,83
337,68204.76289339975,64985.36449885701,3219.398394542738,87076.24974,93306.352223,6835.518832999999,605.41635,641.9280330999975,2355.6824185185255,24803.718971481478,19982.329883899998,7379.572405370371,7500.330719814814,1200.0,10800.0,66
338,30217.884242568303,28394.851565556804,1823.0326770114993,39456.338549,46598.3829,7246.4349409999995,104.39058999999997,357.1438201333332,1674.9729035390947,20249.42326979424,16280.497136533333,7500.330719814814,7635.370399814817,1218.3701999999998,10800.0,48
339,29601.5632491687,29601.5632491687,0.0,42095.569124999995,49169.134004,7073.564879,0.0,0.0,1661.703628732516,19908.735321934153,16065.935763333331,7635.370399814817,7702.1924525185195,1530.8325249259346,10800.0,53
340,65459.41362161348,63997.67662883005,1461.7369927834263,90572.2298534,93557.28400110001,4725.845797699999,1740.79165,308.5187743999918,1869.306077448562,24509.467279218108,20165.651831166673,7702.1924525185195,7354.433191407408,1200.0,10800.0,74
341,62964.47976120656,61559.632535597004,1404.8472256095579,97959.647883,92874.081243,71.78087999999997,5157.347520000001,209.82731543332727,2203.7047298353905,22398.742496831277,19365.749784900006,7354.433191407408,5995.801677555556,1200.0,10800.0,68
342,63205.56919885856,61808.665148696244,1396.9040501623172,98570.89018399999,93392.74376810002,217.33690999999993,5395.4833259,217.39328099999776,1406.2018824279899,25315.433060905343,20499.952160899997,5995.801677555556,6001.966809148147,1200.0,10800.0,62
343,61460.80890038175,60608.94028931425,851.8686110675015,94121.190519,94120.3226254,1328.5036164,1329.3715100000009,126.35677156667404,1120.1460922633737,25539.18774773663,20800.272909699986,6001.966809148147,5875.821438000002,1200.0,10800.0,59
344,62783.77267094115,61346.324436110066,1437.448234831084,98262.0642116,92271.110908,387.06181499999997,6378.015118599999,247.43644426666418,2020.4975174526855,24063.96250954732,19527.167374733337,5875.821438000002,5836.535058,1200.0,10800.0,79
345,27433.223373737153,26197.680345408502,1235.543028328651,50252.7009762,49251.5866095,671.4090932999999,1672.5234600000003,232.68964899999742,1663.6349290946532,20785.711287572016,16679.4834415,5836.535058,6010.915837370369,1200.0,10800.0,34
346,26986.913983601033,26217.790275475993,769.1237081250413,51536.774976,48994.668541399995,116.0285754,2658.13501,150.90724466333353,1326.8123450205744,21072.39438197943,17052.164324269997,6010.915837370369,6029.221531962962,1200.0,10800.0,34
347,62929.41030227413,61471.5254187713,1457.884883502831,93116.480033,94824.288693,2494.52973,786.72107,302.0065353333326,1551.34558909465,25355.534697572017,20559.30685833333,6029.221531962962,6005.528472740742,1200.0,10800.0,62
348,62839.035183442036,62698.774575704454,140.26060773758175,92433.415139,95556.76590600002,3784.0520869999996,660.7013199999999,20.106165099997384,1433.5453702469222,25000.430413086415,20326.661678900004,6005.528472740742,5920.736201296296,1200.0,10800.0,55
349,62054.9600396414,62054.9600396414,0.0,97850.80115300001,95043.030512,0.0,2807.770640999999,0.0,896.4442583127541,24884.749988353917,20156.255068,5920.736201296296,5921.172226370373,1311.1981421111138,10800.0,68
350,62009.006835368324,61708.663618521205,300.3432168471178,98133.422879,93759.190923,380.83491000000004,4755.066865999999,54.423578300000074,785.259127736628,24876.656532263376,20040.148225366665,5921.172226370373,6043.331743888889,1200.0,10800.0,77
351,59985.75392880125,59985.75392880125,0.0,92854.98108599999,92978.670088,548.6761520000003,424.9871499999999,0.0,731.1633711934264,25474.962938806577,20593.723188666663,6043.331743888889,6088.883734740741,1300.888979370369,10800.0,55
352,27313.74734693477,26197.6593299968,1116.0880169379711,47146.523201,47247.106358000005,1649.28971,1548.7065530000002,179.01654597999868,986.6572904115192,20059.23082158848,16528.15650802,6088.883734740741,5777.573131925928,1200.0,10800.0,43
353,26505.16233631285,26250.583378702402,254.57895761044577,50357.18299,47565.141782000006,478.42261,3270.4638179999993,42.976402966663635,663.1262972839572,21399.43648938271,17310.7968517,5777.573131925928,5802.847248259259,1200.0,10800.0,47
354,63085.41320290318,62116.62162525985,968.7915776433271,96566.342295,95397.65221500001,1031.4743000000003,2200.16438,144.67714333333242,1471.5455095473285,25314.908223786006,20281.906241666664,5802.847248259259,6050.813270037038,1200.0,10800.0,71
355,62278.383530582476,60355.611523311396,1922.7720072710767,94057.038319,93879.287289,304.99212000000006,482.74315,328.69540106666807,658.9590785185284,24702.40801814814,20090.81148993333,6050.813270037038,5959.856608666667,1200.0,10800.0,40
356,62259.13099272328,61788.306808396905,470.824184326377,96784.1723742,93096.828506,746.15573,4433.4995982,67.4919988999967,1231.0647301646118,24727.899083168726,20052.73584176667,5959.856608666667,5934.148181555557,1200.0,10800.0,81
357,63564.451595294355,61400.74633822636,2163.705257067992,95748.35621170001,93444.395593,477.378663,2781.3392817,315.8247338000037,1228.0952376131752,24752.796389053496,20075.23061653333,5934.148181555557,5905.853135555557,1200.0,10800.0,65
358,62556.23115306405,60426.60804736725,2129.6231056967995,92330.119433,93444.416197,2018.0571009999994,903.7603370000002,316.91754853332844,1111.235168683133,25283.47542131687,20445.825377800003,5905.853135555557,5943.3972616296305,1200.0,10800.0,62
359,25915.3207791787,25915.3207791787,0.0,47928.181225,47992.933497000005,641.3040120000001,576.5517399999999,0.0,653.2820374897137,20693.054072510287,16361.025046333332,5943.3972616296305,6388.229208740742,1501.7935569629633,10800.0,32
360,25870.32437402752,25821.7725942879,48.551779739620066,49183.881227,48092.96144299999,389.498196,1480.4179800000006,7.9423817666644965,1069.5198849794247,20825.336265020575,17132.7613919,6388.229208740742,6094.630300703705,1200.0,10800.0,36
361,60518.87065827487,60101.737752792396,417.1329054824768,94927.45741,92338.22709,83.13646999999997,2672.3667900000005,88.46956203333556,1115.836576543224,24086.109196790116,19584.503871299996,6094.630300703705,6011.568720814816,1200.0,10800.0,59
362,60679.73563967545,59907.21481473755,772.5208249378979,94240.2269635,93503.18948649999,651.5596640000001,1388.5971409999997,130.11994199999967,1577.9647574485634,24987.51306588477,20455.9346615,6011.568720814816,5771.514189555556,1200.0,10800.0,45
363,60621.8894346351,59695.44298850424,926.4464461308614,94687.3157411,92168.77181479998,190.95531870000002,2709.499245,168.88621486666577,1213.6374120576254,24855.967184609042,19956.349166999997,5771.514189555556,5968.163359037039,1200.0,10800.0,76
364,61952.399533182164,60829.68746270335,1122.7120704788208,96219.580952,94443.399784,0.0,1776.1811679999998,208.81410463333634,1386.2332139917821,25118.66591600822,20499.10817469999,5968.163359037039,5798.175822666669,1200.0,10800.0,56
